plug_label,treat_tank,side,f,fm,fv_fm,colony_id,treatment,bleach_treat,tank,y,x,time_point
814,L_RIC_2,top,142,617,0.77,D,L_RIC,Low,2,6,4,pre_bleach
814,L_RIC_2,side,220,904,0.747,D,L_RIC,Low,2,6,4,pre_bleach
814,L_RIC_2,top,162,398,0.593,D,L_RIC,Low,2,6,4,post_bleach
814,L_RIC_2,side,323,876,0.631,D,L_RIC,Low,2,6,4,post_bleach
814,L_RIC_2,top,263,770,0.658,D,L_RIC,Low,2,6,4,post_RI1
814,L_RIC_2,side,490,1572,0.688,D,L_RIC,Low,2,6,4,post_RI1
814,L_RIC_2,top,282,934,0.698,D,L_RIC,Low,2,6,4,post_RI2
814,L_RIC_2,side,517,1773,0.708,D,L_RIC,Low,2,6,4,post_RI2
814,L_RIC_2,side,543,1756,0.691,D,L_RIC,Low,2,6,4,post_RI3
814,L_RIC_2,top,472,1544,0.694,D,L_RIC,Low,2,6,4,post_RI3
815,M_SS8_1,top,148,675,0.781,D,M_SS8,Medium,1,4,2,pre_bleach
815,M_SS8_1,side,231,904,0.744,D,M_SS8,Medium,1,4,2,pre_bleach
815,M_SS8_1,top,53,94,0,D,M_SS8,Medium,1,4,2,post_bleach
815,M_SS8_1,side,19,75,0,D,M_SS8,Medium,1,4,2,post_bleach
815,M_SS8_1,top,115,208,0.447,D,M_SS8,Medium,1,4,2,post_RI1
815,M_SS8_1,side,218,389,0.44,D,M_SS8,Medium,1,4,2,post_RI1
815,M_SS8_1,top,136,245,0.445,D,M_SS8,Medium,1,4,2,post_RI2
815,M_SS8_1,side,285,547,0.479,D,M_SS8,Medium,1,4,2,post_RI2
815,M_SS8_1,side,533,967,0.449,D,M_SS8,Medium,1,4,2,post_RI3
815,M_SS8_1,top,151,288,0.476,D,M_SS8,Medium,1,4,2,post_RI3
818,L_SS8_3,top,184,684,0.731,D,L_SS8,Low,3,1,3,pre_bleach
818,L_SS8_3,side,186,656,0.716,D,L_SS8,Low,3,1,3,pre_bleach
818,L_SS8_3,top,190,512,0.629,D,L_SS8,Low,3,1,3,post_bleach
818,L_SS8_3,side,261,821,0.682,D,L_SS8,Low,3,1,3,post_bleach
818,L_SS8_3,top,327,1058,0.691,D,L_SS8,Low,3,1,3,post_RI1
818,L_SS8_3,side,404,1313,0.692,D,L_SS8,Low,3,1,3,post_RI1
818,L_SS8_3,top,394,1269,0.69,D,L_SS8,Low,3,1,3,post_RI2
818,L_SS8_3,side,478,1619,0.705,D,L_SS8,Low,3,1,3,post_RI2
818,L_SS8_3,side,639,1733,0.631,D,L_SS8,Low,3,1,3,post_RI3
818,L_SS8_3,top,476,1492,0.681,D,L_SS8,Low,3,1,3,post_RI3
82,M_RIC_1,top,128,524,0.756,A,M_RIC,Medium,1,1,11,pre_bleach
82,M_RIC_1,side,215,673,0.681,A,M_RIC,Medium,1,1,11,pre_bleach
82,M_RIC_1,top,117,294,0.602,A,M_RIC,Medium,1,1,11,post_bleach
82,M_RIC_1,side,185,537,0.655,A,M_RIC,Medium,1,1,11,post_bleach
82,M_RIC_1,top,90,262,0,A,M_RIC,Medium,1,1,11,post_RI1
82,M_RIC_1,side,250,787,0.682,A,M_RIC,Medium,1,1,11,post_RI1
82,M_RIC_1,top,219,657,0.667,A,M_RIC,Medium,1,1,11,post_RI2
82,M_RIC_1,side,384,1137,0.662,A,M_RIC,Medium,1,1,11,post_RI2
82,M_RIC_1,side,476,1146,0.585,A,M_RIC,Medium,1,1,11,post_RI3
82,M_RIC_1,top,399,968,0.588,A,M_RIC,Medium,1,1,11,post_RI3
826,M_SD_2,top,113,401,0.718,E,M_SD,Medium,2,4,4,pre_bleach
826,M_SD_2,side,210,809,0.74,E,M_SD,Medium,2,4,4,pre_bleach
826,M_SD_2,top,106,222,0.523,E,M_SD,Medium,2,4,4,post_bleach
826,M_SD_2,side,239,623,0.616,E,M_SD,Medium,2,4,4,post_bleach
826,M_SD_2,top,163,428,0.619,E,M_SD,Medium,2,4,4,post_RI1
826,M_SD_2,side,409,1274,0.679,E,M_SD,Medium,2,4,4,post_RI1
826,M_SD_2,top,232,719,0.677,E,M_SD,Medium,2,4,4,post_RI2
826,M_SD_2,side,343,1052,0.674,E,M_SD,Medium,2,4,4,post_RI2
826,M_SD_2,side,629,1445,0.565,E,M_SD,Medium,2,4,4,post_RI3
826,M_SD_2,top,342,1013,0.662,E,M_SD,Medium,2,4,4,post_RI3
827,S_SS8_1,top,113,417,0.729,E,S_SS8,Severe,1,1,1,pre_bleach
827,S_SS8_1,side,169,593,0.715,E,S_SS8,Severe,1,1,1,pre_bleach
827,S_SS8_1,top,40,106,0,E,S_SS8,Severe,1,1,1,post_bleach
827,S_SS8_1,side,93,287,0,E,S_SS8,Severe,1,1,1,post_bleach
827,S_SS8_1,top,100,300,0.67,E,S_SS8,Severe,1,1,1,post_RI1
827,S_SS8_1,side,213,643,0.669,E,S_SS8,Severe,1,1,1,post_RI1
827,S_SS8_1,top,185,546,0.661,E,S_SS8,Severe,1,1,1,post_RI2
827,S_SS8_1,side,256,760,0.663,E,S_SS8,Severe,1,1,1,post_RI2
827,S_SS8_1,top,314,832,0.623,E,S_SS8,Severe,1,1,1,post_RI3
827,S_SS8_1,side,NA,NA,NA,E,S_SS8,Severe,1,1,1,post_RI3
831,M_SS8_2,top,148,519,0.715,E,M_SS8,Medium,2,6,8,pre_bleach
831,M_SS8_2,side,174,674,0.742,E,M_SS8,Medium,2,6,8,pre_bleach
831,M_SS8_2,top,85,185,0,E,M_SS8,Medium,2,6,8,post_bleach
831,M_SS8_2,side,191,392,0.513,E,M_SS8,Medium,2,6,8,post_bleach
831,M_SS8_2,top,144,412,0.65,E,M_SS8,Medium,2,6,8,post_RI1
831,M_SS8_2,side,409,768,0.467,E,M_SS8,Medium,2,6,8,post_RI1
831,M_SS8_2,top,342,1095,0.688,E,M_SS8,Medium,2,6,8,post_RI2
831,M_SS8_2,side,508,1643,0.691,E,M_SS8,Medium,2,6,8,post_RI2
831,M_SS8_2,side,524,1380,0.62,E,M_SS8,Medium,2,6,8,post_RI3
831,M_SS8_2,top,404,1221,0.669,E,M_SS8,Medium,2,6,8,post_RI3
833,L_SS8_3,top,169,679,0.751,E,L_SS8,Low,3,5,5,pre_bleach
833,L_SS8_3,side,299,954,0.687,E,L_SS8,Low,3,5,5,pre_bleach
833,L_SS8_3,top,118,303,0.611,E,L_SS8,Low,3,5,5,post_bleach
833,L_SS8_3,side,283,844,0.665,E,L_SS8,Low,3,5,5,post_bleach
833,L_SS8_3,top,278,955,0.709,E,L_SS8,Low,3,5,5,post_RI1
833,L_SS8_3,side,483,1650,0.707,E,L_SS8,Low,3,5,5,post_RI1
833,L_SS8_3,top,308,1006,0.694,E,L_SS8,Low,3,5,5,post_RI2
833,L_SS8_3,side,635,2125,0.701,E,L_SS8,Low,3,5,5,post_RI2
833,L_SS8_3,top,310,1006,0.692,E,L_SS8,Low,3,5,5,post_RI3
833,L_SS8_3,side,509,1670,0.695,E,L_SS8,Low,3,5,5,post_RI3
835,L_SS8_2,top,182,670,0.728,E,L_SS8,Low,2,3,9,pre_bleach
835,L_SS8_2,side,161,583,0.724,E,L_SS8,Low,2,3,9,pre_bleach
835,L_SS8_2,top,146,451,0.676,E,L_SS8,Low,2,3,9,post_bleach
835,L_SS8_2,side,187,608,0.693,E,L_SS8,Low,2,3,9,post_bleach
835,L_SS8_2,top,345,1159,0.702,E,L_SS8,Low,2,3,9,post_RI1
835,L_SS8_2,side,358,1237,0.711,E,L_SS8,Low,2,3,9,post_RI1
835,L_SS8_2,top,414,1400,0.704,E,L_SS8,Low,2,3,9,post_RI2
835,L_SS8_2,side,539,1876,0.713,E,L_SS8,Low,2,3,9,post_RI2
835,L_SS8_2,side,514,1687,0.695,E,L_SS8,Low,2,3,9,post_RI3
835,L_SS8_2,top,371,1224,0.697,E,L_SS8,Low,2,3,9,post_RI3
836,S_SD_1,top,168,748,0.775,E,S_SD,Severe,1,2,4,pre_bleach
836,S_SD_1,side,198,775,0.745,E,S_SD,Severe,1,2,4,pre_bleach
836,S_SD_1,top,48,124,0,E,S_SD,Severe,1,2,4,post_bleach
836,S_SD_1,side,252,585,0.569,E,S_SD,Severe,1,2,4,post_bleach
836,S_SD_1,top,167,503,0.668,E,S_SD,Severe,1,2,4,post_RI1
836,S_SD_1,side,296,880,0.664,E,S_SD,Severe,1,2,4,post_RI1
836,S_SD_1,top,NA,NA,NA,E,S_SD,Severe,1,2,4,post_RI2
836,S_SD_1,side,400,973,0.589,E,S_SD,Severe,1,2,4,post_RI2
836,S_SD_1,top,NA,NA,NA,E,S_SD,Severe,1,2,4,post_RI3
836,S_SD_1,side,NA,NA,NA,E,S_SD,Severe,1,2,4,post_RI3
838,M_RIC_3,top,146,605,0.759,E,M_RIC,Medium,3,7,9,pre_bleach
838,M_RIC_3,side,188,697,0.73,E,M_RIC,Medium,3,7,9,pre_bleach
838,M_RIC_3,top,85,177,0.52,E,M_RIC,Medium,3,7,9,post_bleach
838,M_RIC_3,side,185,482,0.591,E,M_RIC,Medium,3,7,9,post_bleach
838,M_RIC_3,top,126,405,0.689,E,M_RIC,Medium,3,7,9,post_RI1
838,M_RIC_3,side,221,720,0.693,E,M_RIC,Medium,3,7,9,post_RI1
838,M_RIC_3,top,289,864,0.666,E,M_RIC,Medium,3,7,9,post_RI2
838,M_RIC_3,side,420,1409,0.702,E,M_RIC,Medium,3,7,9,post_RI2
838,M_RIC_3,side,530,1607,0.67,E,M_RIC,Medium,3,7,9,post_RI3
838,M_RIC_3,top,329,1023,0.678,E,M_RIC,Medium,3,7,9,post_RI3
843,L_SS8_2,top,241,844,0.714,E,L_SS8,Low,2,7,5,pre_bleach
843,L_SS8_2,side,106,324,0.673,E,L_SS8,Low,2,7,5,pre_bleach
843,L_SS8_2,top,209,543,0.615,E,L_SS8,Low,2,7,5,post_bleach
843,L_SS8_2,side,293,805,0.636,E,L_SS8,Low,2,7,5,post_bleach
843,L_SS8_2,top,296,910,0.675,E,L_SS8,Low,2,7,5,post_RI1
843,L_SS8_2,side,441,1448,0.695,E,L_SS8,Low,2,7,5,post_RI1
843,L_SS8_2,top,401,1230,0.674,E,L_SS8,Low,2,7,5,post_RI2
843,L_SS8_2,side,535,1648,0.675,E,L_SS8,Low,2,7,5,post_RI2
843,L_SS8_2,top,453,1316,0.656,E,L_SS8,Low,2,7,5,post_RI3
843,L_SS8_2,side,489,1431,0.658,E,L_SS8,Low,2,7,5,post_RI3
855,M_SD_1,top,116,392,0.704,E,M_SD,Medium,1,5,9,pre_bleach
855,M_SD_1,side,384,1293,0.703,E,M_SD,Medium,1,5,9,pre_bleach
855,M_SD_1,top,118,257,0.541,E,M_SD,Medium,1,5,9,post_bleach
855,M_SD_1,side,204,459,0.556,E,M_SD,Medium,1,5,9,post_bleach
855,M_SD_1,top,186,537,0.654,E,M_SD,Medium,1,5,9,post_RI1
855,M_SD_1,side,239,704,0.661,E,M_SD,Medium,1,5,9,post_RI1
855,M_SD_1,top,273,915,0.702,E,M_SD,Medium,1,5,9,post_RI2
855,M_SD_1,side,399,1376,0.71,E,M_SD,Medium,1,5,9,post_RI2
855,M_SD_1,side,625,2023,0.691,E,M_SD,Medium,1,5,9,post_RI3
855,M_SD_1,top,372,1212,0.693,E,M_SD,Medium,1,5,9,post_RI3
857,M_SS8_1,top,114,424,0.731,E,M_SS8,Medium,1,2,12,pre_bleach
857,M_SS8_1,side,112,543,0.794,E,M_SS8,Medium,1,2,12,pre_bleach
857,M_SS8_1,top,22,134,0,E,M_SS8,Medium,1,2,12,post_bleach
857,M_SS8_1,side,114,288,0.604,E,M_SS8,Medium,1,2,12,post_bleach
857,M_SS8_1,top,122,387,0.685,E,M_SS8,Medium,1,2,12,post_RI1
857,M_SS8_1,side,243,750,0.676,E,M_SS8,Medium,1,2,12,post_RI1
857,M_SS8_1,top,184,610,0.698,E,M_SS8,Medium,1,2,12,post_RI2
857,M_SS8_1,side,510,1742,0.707,E,M_SS8,Medium,1,2,12,post_RI2
857,M_SS8_1,top,339,1056,0.679,E,M_SS8,Medium,1,2,12,post_RI3
857,M_SS8_1,side,524,1682,0.688,E,M_SS8,Medium,1,2,12,post_RI3
860,S_RIC_3,top,125,594,0.79,E,S_RIC,Severe,3,1,3,pre_bleach
860,S_RIC_3,side,163,577,0.718,E,S_RIC,Severe,3,1,3,pre_bleach
860,S_RIC_3,top,137,297,0.539,E,S_RIC,Severe,3,1,3,post_bleach
860,S_RIC_3,side,251,570,0.56,E,S_RIC,Severe,3,1,3,post_bleach
860,S_RIC_3,top,89,227,0,E,S_RIC,Severe,3,1,3,post_RI1
860,S_RIC_3,side,159,342,0.535,E,S_RIC,Severe,3,1,3,post_RI1
860,S_RIC_3,top,289,702,0.588,E,S_RIC,Severe,3,1,3,post_RI2
860,S_RIC_3,side,100,238,0.58,E,S_RIC,Severe,3,1,3,post_RI2
860,S_RIC_3,top,NA,NA,NA,E,S_RIC,Severe,3,1,3,post_RI3
860,S_RIC_3,side,NA,NA,NA,E,S_RIC,Severe,3,1,3,post_RI3
862,L_SD_2,top,165,785,0.79,E,L_SD,Low,2,1,7,pre_bleach
862,L_SD_2,side,187,671,0.721,E,L_SD,Low,2,1,7,pre_bleach
862,L_SD_2,top,168,493,0.659,E,L_SD,Low,2,1,7,post_bleach
862,L_SD_2,side,273,793,0.656,E,L_SD,Low,2,1,7,post_bleach
862,L_SD_2,top,215,721,0.702,E,L_SD,Low,2,1,7,post_RI1
862,L_SD_2,side,399,1396,0.714,E,L_SD,Low,2,1,7,post_RI1
862,L_SD_2,top,347,1196,0.71,E,L_SD,Low,2,1,7,post_RI2
862,L_SD_2,side,488,1832,0.734,E,L_SD,Low,2,1,7,post_RI2
862,L_SD_2,side,526,1652,0.682,E,L_SD,Low,2,1,7,post_RI3
862,L_SD_2,top,422,1515,0.721,E,L_SD,Low,2,1,7,post_RI3
865,M_SS8_3,top,223,897,0.751,E,M_SS8,Medium,3,1,5,pre_bleach
865,M_SS8_3,side,190,824,0.769,E,M_SS8,Medium,3,1,5,pre_bleach
865,M_SS8_3,top,55,132,0,E,M_SS8,Medium,3,1,5,post_bleach
865,M_SS8_3,side,182,397,0.542,E,M_SS8,Medium,3,1,5,post_bleach
865,M_SS8_3,top,146,433,0.663,E,M_SS8,Medium,3,1,5,post_RI1
865,M_SS8_3,side,413,1160,0.644,E,M_SS8,Medium,3,1,5,post_RI1
865,M_SS8_3,top,452,1351,0.665,E,M_SS8,Medium,3,1,5,post_RI2
865,M_SS8_3,side,454,1300,0.651,E,M_SS8,Medium,3,1,5,post_RI2
865,M_SS8_3,top,NA,NA,NA,E,M_SS8,Medium,3,1,5,post_RI3
865,M_SS8_3,side,NA,NA,NA,E,M_SS8,Medium,3,1,5,post_RI3
866,S_SD_2,top,130,491,0.735,E,S_SD,Severe,2,6,12,pre_bleach
866,S_SD_2,side,184,656,0.72,E,S_SD,Severe,2,6,12,pre_bleach
866,S_SD_2,top,53,110,0,E,S_SD,Severe,2,6,12,post_bleach
866,S_SD_2,side,80,147,0,E,S_SD,Severe,2,6,12,post_bleach
866,S_SD_2,top,70,217,0,E,S_SD,Severe,2,6,12,post_RI1
866,S_SD_2,side,176,511,0.656,E,S_SD,Severe,2,6,12,post_RI1
866,S_SD_2,top,263,614,0.572,E,S_SD,Severe,2,6,12,post_RI2
866,S_SD_2,side,NA,NA,NA,E,S_SD,Severe,2,6,12,post_RI2
866,S_SD_2,top,NA,NA,NA,E,S_SD,Severe,2,6,12,post_RI3
866,S_SD_2,side,NA,NA,NA,E,S_SD,Severe,2,6,12,post_RI3
868,M_SD_2,top,149,527,0.717,E,M_SD,Medium,2,2,12,pre_bleach
868,M_SD_2,side,178,675,0.736,E,M_SD,Medium,2,2,12,pre_bleach
868,M_SD_2,top,128,343,0.627,E,M_SD,Medium,2,2,12,post_bleach
868,M_SD_2,side,184,464,0.674,E,M_SD,Medium,2,2,12,post_bleach
868,M_SD_2,top,237,806,0.706,E,M_SD,Medium,2,2,12,post_RI1
868,M_SD_2,side,405,1376,0.706,E,M_SD,Medium,2,2,12,post_RI1
868,M_SD_2,top,453,1378,0.671,E,M_SD,Medium,2,2,12,post_RI2
868,M_SD_2,side,524,1857,0.718,E,M_SD,Medium,2,2,12,post_RI2
868,M_SD_2,side,610,1913,0.681,E,M_SD,Medium,2,2,12,post_RI3
868,M_SD_2,top,409,1368,0.701,E,M_SD,Medium,2,2,12,post_RI3
870,M_RIC_2,top,132,432,0.694,E,M_RIC,Medium,2,1,5,pre_bleach
870,M_RIC_2,side,266,930,0.714,E,M_RIC,Medium,2,1,5,pre_bleach
870,M_RIC_2,top,54,132,0,E,M_RIC,Medium,2,1,5,post_bleach
870,M_RIC_2,side,272,692,0.607,E,M_RIC,Medium,2,1,5,post_bleach
870,M_RIC_2,top,79,226,0,E,M_RIC,Medium,2,1,5,post_RI1
870,M_RIC_2,side,262,730,0.641,E,M_RIC,Medium,2,1,5,post_RI1
870,M_RIC_2,top,134,413,0.676,E,M_RIC,Medium,2,1,5,post_RI2
870,M_RIC_2,side,470,1484,0.683,E,M_RIC,Medium,2,1,5,post_RI2
870,M_RIC_2,top,341,832,0.591,E,M_RIC,Medium,2,1,5,post_RI3
870,M_RIC_2,side,NA,NA,NA,E,M_RIC,Medium,2,1,5,post_RI3
874,C_1,top,235,687,0.658,E,C,Control,1,5,1,pre_bleach
874,C_1,side,265,815,0.675,E,C,Control,1,5,1,pre_bleach
874,C_1,top,305,930,0.672,E,C,Control,1,5,1,post_bleach
874,C_1,side,436,1365,0.681,E,C,Control,1,5,1,post_bleach
874,C_1,top,307,917,0.665,E,C,Control,1,5,1,post_RI1
874,C_1,side,535,1722,0.689,E,C,Control,1,5,1,post_RI1
874,C_1,top,410,1524,0.694,E,C,Control,1,5,1,post_RI2
874,C_1,side,460,1482,0.69,E,C,Control,1,5,1,post_RI2
874,C_1,side,553,1748,0.684,E,C,Control,1,5,1,post_RI3
874,C_1,top,608,1926,0.684,E,C,Control,1,5,1,post_RI3
879,M_SS8_1,top,155,503,0.692,E,M_SS8,Medium,1,4,10,pre_bleach
879,M_SS8_1,side,233,756,0.692,E,M_SS8,Medium,1,4,10,pre_bleach
879,M_SS8_1,top,137,262,0.477,E,M_SS8,Medium,1,4,10,post_bleach
879,M_SS8_1,side,210,417,0.616,E,M_SS8,Medium,1,4,10,post_bleach
879,M_SS8_1,top,250,759,0.671,E,M_SS8,Medium,1,4,10,post_RI1
879,M_SS8_1,side,296,884,0.665,E,M_SS8,Medium,1,4,10,post_RI1
879,M_SS8_1,top,435,1349,0.678,E,M_SS8,Medium,1,4,10,post_RI2
879,M_SS8_1,side,NA,NA,NA,E,M_SS8,Medium,1,4,10,post_RI2
879,M_SS8_1,top,NA,NA,NA,E,M_SS8,Medium,1,4,10,post_RI3
879,M_SS8_1,side,NA,NA,NA,E,M_SS8,Medium,1,4,10,post_RI3
882,M_RIC_2,top,222,781,0.716,E,M_RIC,Medium,2,5,1,pre_bleach
882,M_RIC_2,side,198,768,0.742,E,M_RIC,Medium,2,5,1,pre_bleach
882,M_RIC_2,top,160,256,0.375,E,M_RIC,Medium,2,5,1,post_bleach
882,M_RIC_2,side,327,599,0.454,E,M_RIC,Medium,2,5,1,post_bleach
882,M_RIC_2,top,188,427,0.56,E,M_RIC,Medium,2,5,1,post_RI1
882,M_RIC_2,side,411,903,0.545,E,M_RIC,Medium,2,5,1,post_RI1
882,M_RIC_2,top,434,1490,0.709,E,M_RIC,Medium,2,5,1,post_RI2
882,M_RIC_2,side,614,2032,0.698,E,M_RIC,Medium,2,5,1,post_RI2
882,M_RIC_2,side,564,1858,0.696,E,M_RIC,Medium,2,5,1,post_RI3
882,M_RIC_2,top,427,1497,0.715,E,M_RIC,Medium,2,5,1,post_RI3
883,L_SD_2,top,110,431,0.745,E,L_SD,Low,2,6,8,pre_bleach
883,L_SD_2,side,202,657,0.693,E,L_SD,Low,2,6,8,pre_bleach
883,L_SD_2,top,145,428,0.661,E,L_SD,Low,2,6,8,post_bleach
883,L_SD_2,side,250,664,0.623,E,L_SD,Low,2,6,8,post_bleach
883,L_SD_2,top,327,851,0.616,E,L_SD,Low,2,6,8,post_RI1
883,L_SD_2,side,378,1141,0.669,E,L_SD,Low,2,6,8,post_RI1
883,L_SD_2,top,289,981,0.705,E,L_SD,Low,2,6,8,post_RI2
883,L_SD_2,side,468,1562,0.7,E,L_SD,Low,2,6,8,post_RI2
883,L_SD_2,side,409,1348,0.697,E,L_SD,Low,2,6,8,post_RI3
883,L_SD_2,top,345,1222,0.718,E,L_SD,Low,2,6,8,post_RI3
886,C_2,top,166,598,0.722,E,C,Control,2,6,8,pre_bleach
886,C_2,side,206,705,0.708,E,C,Control,2,6,8,pre_bleach
886,C_2,top,319,1129,0.717,E,C,Control,2,6,8,post_bleach
886,C_2,side,301,1020,0.705,E,C,Control,2,6,8,post_bleach
886,C_2,top,389,1276,0.695,E,C,Control,2,6,8,post_RI1
886,C_2,side,540,1701,0.683,E,C,Control,2,6,8,post_RI1
886,C_2,top,407,1361,0.701,E,C,Control,2,6,8,post_RI2
886,C_2,side,446,1455,0.693,E,C,Control,2,6,8,post_RI2
886,C_2,side,451,1318,0.658,E,C,Control,2,6,8,post_RI3
886,C_2,top,3465,1087,0.683,E,C,Control,2,6,8,post_RI3
888,L_RIC_2,top,178,713,0.75,E,L_RIC,Low,2,4,8,pre_bleach
888,L_RIC_2,side,194,659,0.706,E,L_RIC,Low,2,4,8,pre_bleach
888,L_RIC_2,top,193,554,0.652,E,L_RIC,Low,2,4,8,post_bleach
888,L_RIC_2,side,290,767,0.622,E,L_RIC,Low,2,4,8,post_bleach
888,L_RIC_2,top,216,726,0.702,E,L_RIC,Low,2,4,8,post_RI1
888,L_RIC_2,side,358,1252,0.714,E,L_RIC,Low,2,4,8,post_RI1
888,L_RIC_2,top,338,1171,0.711,E,L_RIC,Low,2,4,8,post_RI2
888,L_RIC_2,side,548,1929,0.716,E,L_RIC,Low,2,4,8,post_RI2
888,L_RIC_2,side,483,1575,0.693,E,L_RIC,Low,2,4,8,post_RI3
888,L_RIC_2,top,283,963,0.706,E,L_RIC,Low,2,4,8,post_RI3
897,M_SD_2,top,155,542,0.714,E,M_SD,Medium,2,3,9,pre_bleach
897,M_SD_2,side,213,675,0.722,E,M_SD,Medium,2,3,9,pre_bleach
897,M_SD_2,top,177,398,0.555,E,M_SD,Medium,2,3,9,post_bleach
897,M_SD_2,side,412,1035,0.602,E,M_SD,Medium,2,3,9,post_bleach
897,M_SD_2,top,266,801,0.668,E,M_SD,Medium,2,3,9,post_RI1
897,M_SD_2,side,432,1367,0.684,E,M_SD,Medium,2,3,9,post_RI1
897,M_SD_2,top,497,1601,0.69,E,M_SD,Medium,2,3,9,post_RI2
897,M_SD_2,side,534,1680,0.682,E,M_SD,Medium,2,3,9,post_RI2
897,M_SD_2,side,502,1475,0.66,E,M_SD,Medium,2,3,9,post_RI3
897,M_SD_2,top,549,1635,0.664,E,M_SD,Medium,2,3,9,post_RI3
906,L_RIC_1,top,240,854,0.719,E,L_RIC,Low,1,2,8,pre_bleach
906,L_RIC_1,side,162,582,0.722,E,L_RIC,Low,1,2,8,pre_bleach
906,L_RIC_1,top,105,316,0.668,E,L_RIC,Low,1,2,8,post_bleach
906,L_RIC_1,side,183,465,0.606,E,L_RIC,Low,1,2,8,post_bleach
906,L_RIC_1,top,249,690,0.639,E,L_RIC,Low,1,2,8,post_RI1
906,L_RIC_1,side,437,1277,0.658,E,L_RIC,Low,1,2,8,post_RI1
906,L_RIC_1,top,328,836,0.608,E,L_RIC,Low,1,2,8,post_RI2
906,L_RIC_1,side,438,1120,0.609,E,L_RIC,Low,1,2,8,post_RI2
906,L_RIC_1,side,486,1261,0.615,E,L_RIC,Low,1,2,8,post_RI3
906,L_RIC_1,top,419,1112,0.623,E,L_RIC,Low,1,2,8,post_RI3
909,S_SS8_1,top,117,406,0.712,E,S_SS8,Severe,1,3,11,pre_bleach
909,S_SS8_1,side,241,756,0.681,E,S_SS8,Severe,1,3,11,pre_bleach
909,S_SS8_1,top,114,238,0.521,E,S_SS8,Severe,1,3,11,post_bleach
909,S_SS8_1,side,222,354,0.373,E,S_SS8,Severe,1,3,11,post_bleach
909,S_SS8_1,top,198,500,0.604,E,S_SS8,Severe,1,3,11,post_RI1
909,S_SS8_1,side,235,752,0.687,E,S_SS8,Severe,1,3,11,post_RI1
909,S_SS8_1,top,NA,NA,NA,E,S_SS8,Severe,1,3,11,post_RI2
909,S_SS8_1,side,NA,NA,NA,E,S_SS8,Severe,1,3,11,post_RI2
909,S_SS8_1,top,NA,NA,NA,E,S_SS8,Severe,1,3,11,post_RI3
909,S_SS8_1,side,NA,NA,NA,E,S_SS8,Severe,1,3,11,post_RI3
91,C_3,top,144,464,0.666,A,C,Control,3,6,12,pre_bleach
91,C_3,side,234,856,0.727,A,C,Control,3,6,12,pre_bleach
91,C_3,top,209,743,0.719,A,C,Control,3,6,12,post_bleach
91,C_3,side,306,1221,0.749,A,C,Control,3,6,12,post_bleach
91,C_3,top,432,1331,0.675,A,C,Control,3,6,12,post_RI1
91,C_3,side,532,1716,0.69,A,C,Control,3,6,12,post_RI1
91,C_3,top,453,1471,0.692,A,C,Control,3,6,12,post_RI2
91,C_3,side,605,1811,0.666,A,C,Control,3,6,12,post_RI2
91,C_3,side,427,1160,0.632,A,C,Control,3,6,12,post_RI3
91,C_3,top,577,1727,0.666,A,C,Control,3,6,12,post_RI3
910,L_SS8_1,top,227,925,0.755,E,L_SS8,Low,1,4,12,pre_bleach
910,L_SS8_1,side,139,491,0.717,E,L_SS8,Low,1,4,12,pre_bleach
910,L_SS8_1,top,252,462,0.455,E,L_SS8,Low,1,4,12,post_bleach
910,L_SS8_1,side,311,838,0.629,E,L_SS8,Low,1,4,12,post_bleach
910,L_SS8_1,top,390,810,0.519,E,L_SS8,Low,1,4,12,post_RI1
910,L_SS8_1,side,387,1209,0.68,E,L_SS8,Low,1,4,12,post_RI1
910,L_SS8_1,top,367,1038,0.646,E,L_SS8,Low,1,4,12,post_RI2
910,L_SS8_1,side,407,1204,0.662,E,L_SS8,Low,1,4,12,post_RI2
910,L_SS8_1,top,502,1354,0.629,E,L_SS8,Low,1,4,12,post_RI3
910,L_SS8_1,side,573,1581,0.638,E,L_SS8,Low,1,4,12,post_RI3
913,L_SD_2,top,185,564,0.672,E,L_SD,Low,2,3,3,pre_bleach
913,L_SD_2,side,213,708,0.699,E,L_SD,Low,2,3,3,pre_bleach
913,L_SD_2,top,97,222,0.563,E,L_SD,Low,2,3,3,post_bleach
913,L_SD_2,side,394,1111,0.645,E,L_SD,Low,2,3,3,post_bleach
913,L_SD_2,top,188,599,0.686,E,L_SD,Low,2,3,3,post_RI1
913,L_SD_2,side,361,1166,0.69,E,L_SD,Low,2,3,3,post_RI1
913,L_SD_2,top,335,1183,0.717,E,L_SD,Low,2,3,3,post_RI2
913,L_SD_2,side,442,1598,0.723,E,L_SD,Low,2,3,3,post_RI2
913,L_SD_2,side,458,1595,0.713,E,L_SD,Low,2,3,3,post_RI3
913,L_SD_2,top,342,1207,0.717,E,L_SD,Low,2,3,3,post_RI3
914,S_SS8_3,top,307,999,0.693,E,S_SS8,Severe,3,2,6,pre_bleach
914,S_SS8_3,side,196,569,0.656,E,S_SS8,Severe,3,2,6,pre_bleach
914,S_SS8_3,top,37,96,0,E,S_SS8,Severe,3,2,6,post_bleach
914,S_SS8_3,side,93,197,0,E,S_SS8,Severe,3,2,6,post_bleach
914,S_SS8_3,top,70,201,0,E,S_SS8,Severe,3,2,6,post_RI1
914,S_SS8_3,side,125,394,0.683,E,S_SS8,Severe,3,2,6,post_RI1
